date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1967-10-01,35.32293640657947,35.41522306030751,-0.0026092481563613212,20.76839857298509,20.98418574058869,-0.010336562033420815,5.917071435732568,5.986668960294139,-0.011693520742046104,111.49300653632348,111.8750794489299,-0.0034210194670345473,34.250268106631104,34.030980804727925,0.006423082744046571,16.997213349277533,17.042026553894285,-0.0026330335597708476,20.894672282926603,20.575399466554458,0.015398050264943564,0.04753333333333333,0.05051311668136918,-0.00297978334803585,0.02578086266732771,0.03051339012541701,-0.004732527458089303,0.039,0.039222975014363656,-0.00022297501436365635
1968-01-01,35.90445994588121,35.60579639026759,0.008353075698225965,21.17410316575479,21.10274672542235,0.003375677623861595,6.012641918389373,6.013272501308128,-0.00010487068131803667,111.25416052563884,111.84689655306431,-0.005313622712722399,34.49529799352149,34.2916610907739,0.0059208169789921605,17.258026788654494,17.090831274681104,0.009735219386462823,20.938645400288692,20.649928651871253,0.013884649488534517,0.050499999999999996,0.0514453886222734,-0.0009453886222734048,0.03367021860924968,0.031900708537419345,0.0017695100718303353,0.03733333333333333,0.03923455765385567,-0.0019012243205223378
1968-04-01,36.38044594598183,35.7811936052583,0.016608993923461934,21.415832494812673,21.215168073447224,0.009414083679872398,6.1887454941565325,6.037358260271088,0.024765857479731368,111.94071508978763,111.78305228378765,0.0014094419555954474,34.77283900024175,34.546417546003674,0.0065327376766974865,17.36824717096343,17.13694652426051,0.013406915685658216,20.98957742324805,20.71687240323829,0.013077541132443748,0.0552,0.052319081936131565,0.0028809180638684345,0.03936146949486097,0.03326825244455673,0.006093217050304238,0.035666666666666666,0.03938954213970061,-0.003722875473033946
1968-07-01,36.51398184141528,35.94129848753307,0.015808241370041554,21.740455318303265,21.321160127401026,0.01947481247945415,5.978604091201908,6.059215273810123,-0.013393187776983062,112.26703200238416,111.68327109138689,0.005213319429243413,35.060342702847755,34.794591723560245,0.007608689738047847,17.348976493752428,17.18052562114632,0.009757001905648544,21.10341035898903,20.776951813562857,0.015590369369860468,0.05196666666666666,0.05311938527857838,-0.0011527186119117197,0.04046148846278852,0.03460282735125697,0.005858661111531549,0.035333333333333335,0.03969013862456516,-0.004356805291231829
1968-10-01,36.48334324684697,36.08639118262095,0.010939988312891114,21.669868960716435,21.42056129995205,0.011571499337538427,6.058760844563825,6.079234011395822,-0.0033734049964753154,112.42849313625074,111.54741133136548,0.007867688731313827,35.261226002400655,35.035657432106134,0.006417620055381157,17.283637857424903,17.2218691523702,0.0035802268325779707,21.190838916418386,20.83107482088168,0.017123108100399964,0.05586666666666666,0.05383328787903846,0.002033378787628201,0.0429622469255142,0.03589504702260432,0.007067199902909882,0.034,0.04013623046394536,-0.006136230463945361
1969-01-01,36.88938480715097,36.21713678673683,0.018391436341313128,21.79950342000917,21.5134768084976,0.013207623575909544,6.401943417123435,6.097761318465564,0.04867989634958536,112.96969714189787,111.37573022309046,0.014210173657554392,35.48451525851424,35.26925040680715,0.0060849203964417065,17.383083008327016,17.26138700478437,0.0070254504711151355,21.23731374654261,20.88036860361622,0.0169503006436571,0.06093333333333334,0.05444705851780399,0.006486274815529353,0.041978851161060815,0.03713918688687773,0.004839664274183086,0.034,0.040724978010030236,-0.006724978010030233
1969-04-01,36.85016671437918,36.33447892254331,0.014093019718000921,21.851715725537147,21.600177574110617,0.011577905686749101,6.307900383614086,6.11513688572872,0.031035722778451458,113.55165766495273,111.16906545082051,0.021205712268477228,35.79959160063087,35.49514821551455,0.008540468382307154,17.253239292424063,17.299532361123866,-0.0026795590734542962,21.06882041736075,20.926199343892947,0.006792311212265201,0.06196666666666666,0.054948236836909414,0.007018429829757249,0.044550810014727604,0.03833393937229549,0.006216870642432114,0.034333333333333334,0.041449706470968864,-0.00711637313763553
1969-07-01,36.935324284000295,36.43981003778839,0.013506531433992386,21.82597963182307,21.681124838999946,0.006658927540177828,6.367635045734214,6.131891787834156,0.037724822512833045,113.61294975283387,110.92926829133255,0.023904718494193844,36.07236073389552,35.71326783241481,0.010004673745600545,17.24118057583423,17.33683905277549,-0.005532920739996783,20.81974191306662,20.97016992993637,-0.0071992813554446755,0.07023333333333333,0.05532841640014891,0.014904916933184416,0.04648862512364005,0.039481021697247265,0.007007603426392783,0.035666666666666666,0.042299537943654056,-0.00663287127698739
1969-10-01,36.57828248973197,36.5348749865117,0.001187406202078467,21.865853310921096,21.756950223009557,0.0049929534707291445,6.045237968814419,6.148682626501645,-0.01696700228558301,112.72293186649496,110.65967296974858,0.01847339522840663,36.33008095313408,35.923725086514644,0.01124813136482583,17.119314772311903,17.373816681854038,-0.014756939559341653,20.631974999594515,21.013987005576087,-0.01834620704785639,0.07353333333333334,0.055583577289960245,0.017949756043373094,0.04701096750939704,0.04058603662427421,0.0064249308851228315,0.035666666666666666,0.04325914679176757,-0.0075924801251009075
1970-01-01,36.335871541135205,36.62175683413488,-0.007837062761230307,21.834879199450143,21.828389903843732,0.0002972427757912399,5.811008725641992,6.166318685803252,-0.05934783782970965,111.69037156784667,110.36525800356671,0.011935111004907739,36.48517861605208,36.12687314382546,0.009869115987425126,17.082398997845427,17.410919082506947,-0.019048907835442996,20.315642028579905,21.05927696108822,-0.03595004117298917,0.0721,0.05571901516186436,0.01638098483813564,0.049008108521597205,0.04165896666805899,0.007349141853538216,0.04166666666666667,0.04430906183444308,-0.0026423951677764096
