date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1993-01-01,50.78217392618773,51.07894133812646,-0.005826919346927806,32.82252365674009,32.951125000216855,-0.003910426439085679,8.178843616440211,8.298344801689973,-0.014505299994283405,109.08843789718713,111.4418179469625,-0.021343732461946985,56.19954203058952,56.629381566761886,-0.0076193515275368995,20.84072975533091,20.618648917626867,0.010713279788910235
1993-04-01,50.960221955562645,51.31554356314954,-0.006948332976851823,33.070037562185824,33.126509435896004,-0.0017061883125508714,8.191422006527338,8.371568472606706,-0.021753749168701653,110.07589340355051,111.64743545204227,-0.01417594056747351,56.309326271743046,56.747667523405184,-0.007754380041700593,20.777463487402823,20.67424766720888,0.00498006140833418
1993-07-01,51.06899905950914,51.565232248808755,-0.00967001067437323,33.297440812502195,33.30847856186476,-0.0003314344901257371,8.131832002008865,8.454631478399635,-0.038928158492306686,110.43451582185268,111.89973063929902,-0.013180479865336103,56.40046052387265,56.880850840178475,-0.008481420107819382,20.766081447005572,20.727372251002418,0.0018657982781777882
1993-10-01,51.61703245397705,51.82806026222535,-0.004080002162408114,33.50486351480924,33.49692815977801,0.00023686993645988252,8.486454446693621,8.546890461806509,-0.007096230253003988,111.16896365608665,112.1948939144981,-0.009186244222006756,56.46232448228199,57.03069621353751,-0.01001606053694104,20.890673038302346,20.77823647230433,0.005396677772622649
1994-01-01,51.994537909411996,52.103773032028215,-0.002098692317334283,33.76758088525782,33.69174627675867,0.00224830705060608,8.780718385650768,8.64748367912559,0.015289850513410475,111.58491005889869,112.52819784170742,-0.00841801144058163,56.63648864202504,57.19869631693937,-0.009877653314910972,20.969821418183543,20.827081499886287,0.006830193782370042
1994-04-01,52.582243515025745,52.3919827687114,0.0036249079680739094,33.98006925780837,33.89282474999383,0.0025708217438120684,9.17820298963034,8.755483725681847,0.04715121713237069,113.14907483740507,112.89424934189333,0.0022546616175231904,56.886379328751126,57.38601710143338,-0.008744735776009982,20.983471046906615,20.874221974444563,0.005220035441583004
1994-07-01,52.747881821144766,52.6922290116425,0.001055628910682671,34.196632219987634,34.10010191450535,0.002826793139812267,9.006470172755856,8.870009691299582,0.015267338215716464,114.1730100359712,113.28701716682446,0.007790356494028927,57.200616480794054,57.59350103771652,-0.0068450561659076925,20.886362356282657,20.92006529355172,-0.0016123331489876769
1994-10-01,53.20321933633937,53.00416503305051,0.003748412363979714,34.444902787465836,34.31357071746735,0.003820103123779006,9.33119159108809,8.990403237680278,0.03720502128873937,114.32625984328783,113.70056456980852,0.005487923146264784,57.45495147341004,57.821704820054265,-0.006363033000216234,21.01564280910316,20.965091231551778,0.0024083238723644484
1995-01-01,53.31558681897111,53.32747459148753,-0.0002229450731894289,34.46339654188913,34.53328579370281,-0.002025873515970389,9.409506420539092,9.1160582609995,0.0316829971354009,114.7043499425759,114.12943417646443,0.005024756094956118,57.860482305273955,58.07096421516287,-0.003631148363579584,20.963211899510355,21.009762734165246,-0.0022181346043486094
1995-04-01,53.3636343489559,53.66196236176851,-0.005574905343016301,34.728322237394096,34.75938692659937,-0.0008941060699365622,9.178942931573024,9.246548936289964,-0.007338345004932467,114.28400646042365,114.56848422238161,-0.002486124644171639,58.2332139911439,58.341407517082104,-0.0018562111650659574,20.985018753840453,21.054578467601637,-0.0033092504133476197
1995-07-01,53.67893503779142,54.0074230382321,-0.006100847408688548,34.923660980899896,34.99197396877922,-0.0019541554522826132,9.10527483675348,9.381608968491927,-0.029897382150657403,115.31033988803901,115.01285669582067,0.002583181911781196,58.50720212668156,58.6330506712709,-0.0021486822847291975,20.95224369280663,21.100012122142058,-0.007027876848670456
1995-10-01,53.895828675226824,54.3634586200879,-0.008639126766578187,35.05637836893074,35.231130401869486,-0.004972502115041966,9.257949312918372,9.520910439596333,-0.028007910997292385,115.2812572329305,115.4574388445158,-0.001527109659708259,58.74390526377382,58.94585911732394,-0.0034319730834235784,21.010640218566785,21.146497763158454,-0.006445314905739963
1996-01-01,54.18414201013403,54.729453409155305,-0.010013735267262014,35.33063510702767,35.47689921864619,-0.004131320799273919,9.333283102360102,9.663922495608603,-0.03481278164962642,115.24768220576343,115.89722573175689,-0.005620242656922514,59.04643140749076,59.27973456343241,-0.0039433958897667765,21.089086430919192,21.194380268988805,-0.004980388976219885
1996-04-01,54.949489990281634,55.10447846052624,-0.002816592166354326,35.71137450077124,35.72921401765867,-0.0004994224607659525,9.702632843220528,9.809907405966444,-0.010995558977529019,116.04332220279103,116.327025947101,-0.0024418251944302583,59.334269095547974,59.634464099415666,-0.005046630874036673,21.25533147855261,21.24392223503295,0.0005369150183498483
1996-07-01,55.284782233308135,55.4872322778986,-0.003655260236870461,35.860930888413776,35.987913857687424,-0.0035347291090364052,10.023985844232369,9.957862977755081,0.006618317296497533,116.67884181558588,116.74116417955926,-0.0005339933497872096,59.68473013638721,60.009696054075924,-0.005429938995136219,21.26536665105181,21.295322687434947,-0.0014076859090126348
1996-10-01,55.690768844778745,55.87627835109814,-0.0033255281366058043,36.09052683347811,36.25282188064145,-0.004486806937123333,9.979630949657642,10.1066545964002,-0.012647967170356544,117.6574964725256,117.13371265151585,0.004461706141976052,60.09243118226933,60.40489211365181,-0.005186200376608774,21.254839287755928,21.34879008607209,-0.004410466995085738
1997-01-01,55.79037271205876,56.270010398345306,-0.008560395778995478,36.24625826770924,36.52367519422918,-0.007624530001735241,10.156521652313662,10.255121475947895,-0.009661210510828688,118.10204741427448,117.49863743009581,0.005122322152347536,60.37654313071259,60.81930438127885,-0.0073065741017677155,21.205685947173002,21.40451658244806,-0.00933260424061011
1997-04-01,56.594425417268724,56.66665798616166,-0.001275505699140922,36.34811281713893,36.800099500801444,-0.012358263363115185,10.564540766854378,10.40195421420205,0.01550948901007887,118.40576834985971,117.83017812539147,0.004873020995060706,60.84479842287762,61.25197495830639,-0.006669759300144129,21.417430246744768,21.462637690574223,-0.0021085535892755303
