date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
2005-07-01,66.05459295317485,65.55606960521409,44.57079551946461,44.21883141884554,12.721125243581163,12.11536581243657,110.05350149362482,109.80933092340881,75.54761629225152,76.0508161233612,24.302307719609313,24.09768459126069,33.02384028096451,33.321981593996384,0.0336,0.02757060880528964,0.03184020801323717,0.025317317228376393,0.049666666666666665,0.05298930210500369
2005-10-01,66.20341659392527,65.72837842136721,44.49580069522322,44.3515788021101,13.143407920615486,12.088702691899178,110.34501088921988,109.54697374218688,76.04222056341699,76.42773665898483,24.259745756711354,24.156782754769484,33.08381118982052,33.461277324886325,0.038266666666666664,0.027996036449762854,0.03124230954027163,0.02539028541765391,0.049666666666666665,0.05342309590560881
2006-01-01,66.92971360522942,65.88182682993447,44.78737172397187,44.47311941360388,13.33627386872677,12.042744122435938,111.16170317415322,109.2600453811057,76.69471610573605,76.79058544590728,24.335734653126682,24.21431685379927,33.197547950822,33.60691839099467,0.04393333333333334,0.02826176415706127,0.030607370469188933,0.025367833957168635,0.04733333333333333,0.054004455633955825
2006-04-01,66.8975346005193,66.01471833516938,44.88387533598522,44.5827780347654,13.177975129067939,11.976785115672758,111.18234947847722,108.94174950403635,77.33893983492952,77.13534777505922,24.249998286454666,24.271131351790185,33.159783529695595,33.760999125469716,0.04703333333333333,0.028323715633119473,0.0331245441178174,0.02524896409752069,0.04633333333333333,0.05475501894730375
2006-07-01,66.78349380210773,66.12601434917016,45.03742662956903,44.680079577168904,13.045571824787576,11.89099580674039,111.36733014988837,108.58656592786485,77.89987269172077,77.45789172039102,24.12142571718908,24.32815492571344,33.299169316921784,33.925396266039705,0.04906666666666666,0.02814760931460724,0.02943736827636756,0.025035951799630196,0.04633333333333334,0.05569225405147366
2006-10-01,67.13333308460705,66.21524051388045,45.07909336582955,44.76474397444549,12.793059193775036,11.786352872429505,111.33675412681244,108.19046072036633,78.41022879117689,77.75416608337419,24.196746319481946,24.38631176032368,33.620795683851966,34.10164627716629,0.04903333333333333,0.02771085714925698,0.01962522301389802,0.024735995261929968,0.044333333333333336,0.05682836559877794
2007-01-01,67.0547882211777,66.2823522230744,45.15148032361569,44.836723504670495,12.567397510233098,11.664580545022794,110.91329920661614,107.75121032511775,78.76752050652384,78.02036416812342,24.18985157826723,24.44640456606917,33.63827983687078,34.29092659478298,0.049833333333333334,0.027003945495646144,0.023627566247625964,0.02435904356815078,0.045,0.05816970891608016
2007-04-01,67.29565819848473,66.32789807144643,45.22508355731002,44.89617775730887,12.61245316028192,11.528021090232922,111.09372539859461,107.26860619690822,79.15974708592614,78.25307487510588,24.20898526907521,24.509124692220215,33.88485157459629,34.49414476925271,0.047366666666666675,0.026030687259967242,0.02334364353595131,0.023911851569368387,0.045,0.05971482993507793
2007-07-01,67.48904515373017,66.35293028942888,45.40498491742014,44.943474615359676,12.446582454845666,11.379523001521521,110.40591214965347,106.74443451197612,79.5209376592402,78.4493581921034,24.337951535194215,24.575009103739006,34.13242005392481,34.71182435969949,0.04303333333333334,0.02480916371581134,0.02177492934552827,0.02340071694333321,0.04666666666666667,0.06145404351939633
2007-10-01,67.68880019808604,66.35912324880915,45.710528901782695,44.979199020798255,12.155692206680683,11.222487410706746,109.69803186226619,106.18283255533528,79.82933822878634,78.60686220639144,24.479072742942382,24.644411629555638,34.24001730525244,34.944124800367355,0.0339,0.023370791123898685,0.03386978133428431,0.02283158223777479,0.048,0.06336846776395104
