date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1948-01-01,20.326692056409744,19.88590771644663,13.031809721589514,12.930005014806573,3.6104963402347114,3.4334439946966335,111.53180723819418,108.53658306699887,21.75987136515989,21.69624836720328,11.461516632739182,11.472461151078882
1948-04-01,20.61859558981917,20.100854273304684,13.173140817495476,13.022578834225648,3.807715635455274,3.458544830210027,111.24118751222262,108.69392497565546,21.91583476513667,21.838560834758884,11.616770216124658,11.551813937441073
1948-07-01,20.668834913294074,20.318402590742096,13.108611641165375,13.11587973597747,3.8877510218862423,3.483938654218228,111.66408850746754,108.85334700160479,22.092415581375963,21.981847003045107,11.5838082192509,11.63228630121725
1948-10-01,20.658438035993534,20.539194703500616,13.110414825150901,13.210073506303571,3.782485244786073,3.5099505036759555,110.44751665425588,109.01829078341584,22.318502756985335,22.12620312566232,11.619237160047545,11.714025909268726
1949-01-01,20.341453011524223,20.764121533003916,13.078381136444365,13.305325970237421,3.190624733368074,3.5371576022740636,108.4032883899997,109.19395916766241,22.51119433200075,22.271797696425605,11.545936433634578,11.797153651305416
1949-04-01,20.22142548468238,20.99418783691668,13.29802540635425,13.401744157627776,2.700725926900488,3.566322183773999,106.33725155649336,109.38648117733416,22.530836642538773,22.4189247476555,11.618724413525937,11.88173337199442
1949-07-01,20.37412722830505,21.230168705929568,13.2751487452994,13.499292869474212,2.9527623237002456,3.5980013218102775,104.92118324137509,109.6015370828796,22.42007796283578,22.568036718459055,11.82930503229284,11.967669589886226
1949-10-01,20.145568040836284,21.4723692581334,13.417798275089696,13.597869637553618,2.7891309564605673,3.6321436151857354,104.1919952784338,109.84292205189509,22.373823404886604,22.719668619478224,11.758241884832495,12.054695209241565
1950-01-01,20.874754298856335,21.720547943332477,13.59697058821343,13.697225442031671,3.4749878527683675,3.668245398646039,104.69859183306257,110.11147733855675,22.287442009613166,22.874275650742163,12.16194463496509,12.14244686409803
1950-04-01,21.454197185201764,21.973573735843075,13.80167833302501,13.79698882179803,3.8633853394013613,3.705172805423193,107.00418810567751,110.40442604543206,22.379209784765514,23.03210447197993,12.30609821719608,12.230360045892605
1950-07-01,22.234704139626036,22.229708194213842,14.467389100595216,13.89671356929294,4.23122697313286,3.7416195172419036,110.14215439925898,110.7154891842591,22.57744003370849,23.19303169163395,12.477847324360608,12.317866158900559
1950-10-01,22.71791286050424,22.48679304618765,14.055290687728741,13.995943626427273,4.859699867432749,3.7763265805693735,111.44026639143641,111.03615550429167,22.96833043633548,23.35651045181814,12.576506304487356,12.4044284408205
1951-01-01,23.089237865717894,22.742572428742502,14.376280315991796,14.09456480127481,4.4379439281065265,3.8082839043589707,113.63279730297984,111.35745701664446,23.510683554288388,23.521582599352378,12.51853851347936,12.48959647306946
1951-04-01,23.531426699410925,22.994837017395742,14.015454243455707,14.192497824508369,4.60814939488624,3.837059023241364,114.7515758653173,111.67057571336997,23.907636448104185,23.687014289834707,12.603221853534015,12.573016928365352
1951-07-01,24.008311029080854,23.241505690593698,14.185322374642206,14.28983864692365,4.234839637131525,3.862585520840315,113.58199515120195,111.96801135435014,24.28363035509665,23.851529819983583,12.87404280196414,12.65434699366716
1951-10-01,24.0139513359108,23.480757894870894,14.265653586592563,14.386573635734479,3.8486722876177977,3.8852501207917873,113.41405454777518,112.24409909725259,24.51475169523735,24.01395764597437,12.846795381721643,12.733256143358581
1952-01-01,24.24449452204264,23.711195353224007,14.349746411719469,14.482622938158048,3.9169055515407227,3.9056817955827623,114.01427180305245,112.4941362672916,24.66227806407041,24.1733670388068,12.898591859281233,12.809545890147668
1952-04-01,24.263674356663934,23.9317209625554,14.589791814362963,14.577828279023633,3.5622297194156034,3.9245052972457635,113.38274013144789,112.71412652391878,24.815674941900614,24.329118951801217,12.92740024601892,12.883087253335212
1952-07-01,24.35985059413534,24.141555518315247,14.545182845557113,14.671943390544554,3.790771988644099,3.942367762450158,113.83860386833592,112.90101301687916,24.829945993857645,24.480867671221095,12.942231375144427,12.953807307299597
1952-10-01,25.07419462697169,24.34012694833471,14.99070903942797,14.764724061848662,3.9991685111245956,3.959689933935505,116.49369366510254,113.05216529090275,24.89518908963129,24.628567615599078,13.111557904627043,13.021662444568337
1953-01-01,25.30882084383708,24.52700810382297,15.083008287829292,14.855840389614439,4.022418216643965,3.9768030820470255,116.63394728430032,113.16555707959728,24.86762603525332,24.77239536785811,13.229028100597494,13.086603781870632
1953-04-01,25.447711980144305,24.70224344994689,15.132901380461512,14.945097526188054,4.034942347387392,3.994069173333225,116.58433324830177,113.24131357612703,25.020154352593586,24.912703077583277,13.276860606600843,13.148640913881671
1953-07-01,25.249225816964987,24.866391454810064,15.082625245089591,15.032440076891714,3.9654938327873084,4.011885109375041,115.17386724982354,113.28173567724271,25.17015892283137,25.049914230418874,13.250192542799702,13.207875802520329
1953-10-01,24.782959048068808,25.020512947486356,14.968016036514275,15.117930983480157,3.6243721181109714,4.030680623002131,112.9677245175693,113.29122230378228,25.26754801724505,25.184532085866934,13.15224837885195,13.264495327343795
1954-01-01,24.579154311718952,25.16595417339866,14.99925119832347,15.201667853215794,3.5538977819513544,4.0508644468403014,111.06111686703659,113.27537454215988,25.274523362046704,25.317148603276475,13.187936475910426,13.318718512722489
1954-04-01,24.53832452288891,25.303956349732506,15.117798123198241,15.283656681743897,3.5238320538630816,4.072583937535658,109.91407990836268,113.23960773812078,25.281044981429883,25.44842208468284,13.253978438115842,13.370698902692078
1954-07-01,24.75477407191361,25.435423671851527,15.214085243335115,15.363776199232023,3.7335772790381934,4.095655767972186,109.21910518026714,113.18794653117085,25.28796495335484,25.57899855189066,13.424845140580047,13.420511335313329
1954-10-01,25.159182175964315,25.560796486935388,15.426106953758305,15.44179863334173,3.911016879305355,4.119520783954695,110.23088381261938,113.12230878863284,25.32932104211593,25.709431833709548,13.554871810449376,13.468159452319561
1955-01-01,25.79659643164063,25.680095194150827,15.699919262991264,15.517398126697534,4.290471098441619,4.143367426887841,111.65918614371724,113.04209182230957,25.413307293933226,25.840102536499156,13.766510525261838,13.513651089515472
1955-04-01,26.11934353614574,25.793091423953925,15.89137612172066,15.590234307537877,4.503958994703513,4.166230073434942,112.70310266675729,112.94487242124951,25.57537570800844,25.97115733785904,13.823897594357817,13.557049936071758
1955-07-01,26.388357913398327,25.899632215980663,15.987485219190106,15.660076992654309,4.584738050798972,4.187213716863176,113.51198186284401,112.8273748109445,25.797702673412378,26.102474211782827,13.859455564355258,13.59857934677811
1955-10-01,26.47394583167041,25.999772589554112,16.028750356783984,15.726882341104481,4.777753413683676,4.205612586333221,114.56772648063122,112.68619594612085,26.04386156978971,26.2336768831142,13.775125904054192,13.638632657103352
1956-01-01,26.29973663342726,26.093879380311197,15.9178996589087,15.79081246680328,4.68304038605753,4.220952411836671,114.9532397628527,112.51838912542947,26.330973768530782,26.364188049633967,13.602334868555808,13.677771056687618
1956-04-01,26.443832963600443,26.18262598705551,15.939107623005228,15.85222279184724,4.566498542311845,4.233096069980253,114.88927452350612,112.32220574549712,26.583017160593517,26.49329890464326,13.636267706668711,13.716647968284297
1956-07-01,26.342119930225465,26.266828485172166,15.884696902234516,15.911555871913343,4.569503160699031,4.242187793219435,114.0940599093276,112.09743071032707,26.792299046450015,26.620266317624875,13.607881911277637,13.755876841482609
1956-10-01,26.69942620734738,26.347480299645497,16.087334496143,15.969316832636022,4.473165563282639,4.248581447728104,114.3936056747395,111.8454531048366,26.99718608971458,26.744390400247788,13.732309761233866,13.796027500814574
1957-01-01,26.801932758437925,26.425636606252546,16.082391982918153,16.02600212967557,4.434554608545429,4.252836354501438,114.20591811522331,111.56890253326709,27.178024776684218,26.86506787688567,13.767545824339331,13.837582957383635
1957-04-01,26.665002507138222,26.502586219054454,16.05328902593827,16.082189813514155,4.401017637463307,4.255655007338597,113.63216191759665,111.27196833233945,27.334455085822768,26.981845278144334,13.714545877938383,13.880992121326518
1957-07-01,26.83421437216114,26.57986842810985,16.159626686607705,16.138501721641568,4.440133754766298,4.257855172933551,112.69466465973895,110.96042994512624,27.46254941661959,27.094459877664224,13.853409787267482,13.926665842081642
1957-10-01,26.454589579966886,26.659142422765143,16.176350001591665,16.195550269508647,3.9579044035950246,4.260346412037965,109.92828368619674,110.64146270258824,27.58403163568971,27.20286809790346,13.858427455988942,13.974915763843404
1958-01-01,25.683545549333875,26.742246586458783,15.924523361007182,16.253969855338315,3.6657034574732634,4.264152261886425,107.09407749206146,110.32323287247212,27.597146833529205,27.307258812560733,13.682619260488952,14.026012631512629
1958-04-01,25.784434626832855,26.830914037641854,15.99687350468575,16.31439207273502,3.5545390653693176,4.270104220675946,105.25536329471556,110.01336913894318,27.555474610959628,27.408064808882752,13.899218182562418,14.080158740986043
1958-07-01,26.308584977696878,26.92622343183085,16.131086723354052,16.377248683261957,3.8987895418649265,4.278636563175658,106.23046369481695,109.71737835482688,27.48320624708432,27.50590903910291,14.109976029443853,14.137341932243155
1958-10-01,26.820452304643286,27.02860033247107,16.20448073974708,16.44277674712622,4.2951486919834005,4.28969939801842,107.4099009705372,109.43768722962938,27.469969465060693,27.60151756658578,14.284044857874635,14.197436510083447
1959-01-01,27.23251108034968,27.138087491041844,16.512988304240647,16.5110616311201,4.4379499862997696,4.302996694362229,109.08298824532075,109.17449935178878,27.557761814246728,27.695613376874647,14.342488723970508,14.260298642425816
1959-04-01,27.744771327195313,27.254601019956667,16.748424054940383,16.582039679964815,4.744745377900909,4.3182357869674535,110.74542820905317,108.9267492530087,27.679895260127388,27.788846998834487,14.44694753505216,14.325837475165544
1959-07-01,27.66534155721156,27.37811913640505,16.899794434144606,16.655648151841323,4.405407166454419,4.335206189664293,110.02967238307892,108.69332996122085,27.877602141240356,27.88179110658023,14.43043866219061,14.394013105634873
